CustomerId,SubscriptionStatus,CallsPerMonth
2956-GGUCQ,Cancelled,54
1928-BXYIV,Active,51
5760-FXFVO,Active,52
6595-COKXZ,Cancelled,8
0961-ZWLVI,Active,19
5181-OABFK,Active,32
4007-NHVHI,Active,14
7816-VGHTO,Active,22
5871-DGTXZ,Active,31
7550-WIQVA,Active,35
7544-ZVIKX,Active,44
0016-QLJIS,Active,33
7508-DQAKK,Active,18
5176-OLSKT,Active,40
9356-AXGMP,Active,37
3556-BVQGL,Active,26
0362-ZBZWJ,Cancelled,11
8979-CAMGB,Active,13
4211-MMAZN,Cancelled,10
7581-EBBOU,Active,16
4274-OWWYO,Cancelled,20
5073-RZGBK,Active,19
1541-ETJZO,Cancelled,12
2192-CKRLV,Active,48
3154-HMWUU,Active,47
6119-SPUDB,Active,16
6522-OIQSX,Active,49
7813-ZGGAW,Active,48
8748-HFWBO,Active,20
1052-QJIBV,Active,22
1319-YLZJG,Active,42
4106-HADHQ,Cancelled,7
0723-FDLAY,Active,29
3050-RLLXC,Active,38
9298-WGMRW,Active,34
2369-UAPKZ,Cancelled,51
3088-LHEFH,Active,33
2778-OCLGR,Cancelled,54
6583-KQJLK,Active,30
8544-JNBOX,Active,54
6681-ZSEXG,Active,51
6139-ZZRBQ,Active,16
6116-RFVHN,Active,12
0637-KVDLV,Cancelled,33
8884-FEEWR,Active,36
3125-RAHBV,Active,19
6633-MPWBS,Cancelled,14
0373-AIVNJ,Active,36
8785-EPNCG,Cancelled,42
1682-VCOIO,Active,18
5729-KLZAR,Cancelled,40
2072-ZVJJX,Active,12
8849-AYPTR,Active,37
9518-IMLHK,Active,9
1582-RAFML,Cancelled,7
3646-ITDGM,Active,55
8740-CRYFY,Cancelled,32
3569-VLDHH,Active,14
8224-KDLKN,Active,5
7594-LZNWR,Active,53
4001-TSBTV,Active,16
2962-XPMCQ,Cancelled,26
8727-XDPUD,Active,42
1043-UXOVO,Active,38
1064-FBXNK,Active,47
3996-ZNWYK,Active,9
2878-DHMIN,Active,6
7762-ONLJY,Active,19
1678-FYZOW,Cancelled,41
5795-BKOYE,Active,35
8627-EHGIP,Cancelled,29
7402-PWYJJ,Active,31
5480-TBGPH,Cancelled,24
0018-NYROU,Active,51
7501-VTYLJ,Active,46
7608-RGIRO,Active,36
0480-BIXDE,Active,8
5895-QSXOD,Active,16
9814-AOUDH,Active,8
6175-IRFIT,Active,7
8760-ZRHKE,Active,18
1622-HSHSF,Active,36
8854-CCVSQ,Cancelled,29
6749-UTDVX,Active,30
5542-DHSXL,Active,21
9102-OXKFY,Active,39
0511-JTEOY,Cancelled,44
5216-WASFJ,Active,52
7808-DVWEP,Active,30
7067-KSAZT,Cancelled,46
2284-VFLKH,Active,35
0366-NQSHS,Active,39
6532-YLWSI,Cancelled,39
3807-BPOMJ,Active,18
3892-NXAZG,Active,13
4948-WBBKL,Active,14
4182-BGSIQ,Active,15
9300-AGZNL,Cancelled,21
0988-AADSA,Active,22
9972-NKTFD,Active,36
3717-LNXKW,Active,24
5734-EJKXG,Active,12
2207-RYYRL,Active,6
6729-FZWSY,Active,46
9695-IDRZR,Active,28
8144-DGHXP,Active,49
7814-LEEVE,Active,13
1112-CUNAO,Cancelled,12
5175-AOBHI,Cancelled,46
5174-RNGBH,Cancelled,10
8631-WUXGY,Active,45
7270-BDIOA,Cancelled,40
9565-JSNFM,Cancelled,54
5906-DVAPM,Active,41
6654-QGBZZ,Active,36
8348-JLBUG,Active,50
0607-DAAHE,Cancelled,16
5641-DMBFJ,Active,55
9200-NLNPD,Active,9
2664-XJZNO,Active,30
9732-KPKBW,Cancelled,10
3339-EAQNV,Active,53
0921-OHLVP,Active,25
3389-YGYAI,Cancelled,35
9560-ARGQJ,Cancelled,52
8350-NYMVI,Active,44
1600-DILPE,Active,12
0536-ESJEP,Active,27
4654-GGUII,Active,10
6478-HRRCZ,Active,44
8510-BBWMU,Active,15
6857-TKDJV,Active,37
2360-RDGRO,Active,22
0584-BJQGZ,Active,40
5134-IKDAY,Cancelled,24
1360-XFJMR,Active,31
3070-DVEYC,Cancelled,28
5730-RIITO,Active,30
9058-MJLZC,Active,49
5707-ORNDZ,Cancelled,47
0902-XKXPN,Active,37
5177-RVZNU,Active,16
0056-EPFBG,Active,8
8993-IZEUX,Active,23
8696-JKZNU,Cancelled,17
5380-AFSSK,Cancelled,37
8190-ZTQFB,Active,37
0931-MHTEM,Active,42
2055-PDADH,Cancelled,12
7515-LODFU,Active,29
0440-UEDAI,Active,5
1337-BOZWO,Active,22
0868-VJRDR,Active,38
8714-EUHJO,Cancelled,6
6344-SFJVH,Active,36
3950-VPYJB,Active,27
8041-TMEID,Active,47
7321-ZNSLA,Active,37
6941-KXRRV,Active,48
3721-CNEYS,Cancelled,35
8727-JQFHV,Active,27
9475-NNDGC,Active,35
1355-KUSBG,Active,32
3688-FTHLT,Active,55
0899-LIIBW,Active,11
2568-OIADY,Cancelled,41
1384-RCUXW,Active,9
5825-XJOCM,Active,28
6848-YLDFR,Active,30
8125-QPFJD,Active,29
2320-YKQBO,Active,5
1193-RTSLK,Cancelled,23
2302-ANTDP,Cancelled,25
5923-GXUOC,Cancelled,24
4973-RLZVI,Active,49
7869-ZYDST,Active,44
4501-UYKBC,Active,28
1215-EXRMO,Active,14
2305-MRGLV,Active,29
8404-VIOMB,Active,35
5233-GEEAX,Cancelled,18
2359-KLTEK,Active,14
5304-EFJLP,Active,13
2673-ZALNP,Active,21
9184-GALIL,Active,26
4393-RYCRE,Active,25
9746-MDMBK,Active,35
3162-ZJZFU,Active,5
8404-GFGCZ,Active,13
8875-AKBYH,Active,13
4432-ADRLB,Cancelled,50
0533-UCAAU,Active,32
1394-SUIUH,Active,9
3521-MNKLV,Active,48
2533-TIBIX,Active,39
8993-PHFWD,Cancelled,45
1565-RHDJD,Cancelled,42
7137-RYLPP,Cancelled,8
3765-JXVKY,Cancelled,21
5092-STPKP,Active,52
7330-WZLNC,Cancelled,7
0114-PEGZZ,Active,28
3359-DSRKA,Active,13
8639-NHQEI,Active,42
7161-DFHUF,Active,47
3957-LXOLK,Cancelled,41
3720-DBRWL,Active,45
6635-MYYYZ,Cancelled,43
8565-WUXZU,Active,19
5281-BUZGT,Cancelled,29
4994-OBRSZ,Active,24
0562-FGDCR,Active,21
2436-QBZFP,Active,10
3420-YJLQT,Active,5
6040-CGACY,Active,23
6582-PLFUU,Active,6
8242-PDSGJ,Active,9
0264-CNITK,Active,42
0089-IIQKO,Active,10
7839-NUIAA,Active,27
6075-QMNRR,Active,42
5378-IKEEG,Cancelled,34
5966-EMAZU,Active,15
0440-EKDCF,Active,54
4774-HHGGS,Active,50
2718-GAXQD,Cancelled,22
2055-BFOCC,Active,7
8180-AKMJV,Active,18
4298-OYIFC,Active,28
5566-SOEZD,Active,13
9842-EFSYY,Active,37
2272-WUSPA,Active,55
4584-LBNMK,Active,45
3898-GUYTS,Active,6
0930-EHUZA,Active,13
6413-XKKPU,Cancelled,46
9975-SKRNR,Active,8
3703-KBKZP,Active,48
1449-XQEMT,Cancelled,8
2626-URJFX,Cancelled,20
4973-MGTON,Active,17
3682-YEUWS,Active,31
1223-UNPKS,Active,47
2612-RRIDN,Cancelled,27
4735-ASGMA,Cancelled,34
3446-QDSZF,Active,38
3669-LVWZB,Cancelled,38
6892-EZDTG,Cancelled,33
5117-IFGPS,Active,20
7379-FNIUJ,Active,47
1627-AFWVJ,Active,52
9725-SCPZG,Cancelled,11
5884-GCYMI,Cancelled,5
3217-FZDMN,Cancelled,34
4486-EFAEB,Active,41
0060-FUALY,Active,7
7853-GVUDZ,Cancelled,7
7480-QNVZJ,Cancelled,36
6954-OOYZZ,Active,36
7088-FBAWU,Active,44
8313-AFGBW,Active,6
3943-KDREE,Cancelled,46
9239-ZBZZV,Cancelled,18
3097-IDVPU,Active,19
4398-HSCJH,Cancelled,9
2197-OMWGI,Active,29
2303-PJYHN,Active,44
9795-VOWON,Active,22
1237-WIYYZ,Active,37
1987-AUELQ,Active,7
7852-LECYP,Active,41
4430-UZIPO,Cancelled,40
4822-LPTYJ,Active,30
8165-CBKXO,Active,39
6527-PZFPV,Active,30
4855-SNKMY,Cancelled,6
9593-CVZKR,Active,43
8595-SIZNC,Active,18
8008-HAWED,Cancelled,41
7124-UGSUR,Cancelled,16
1862-SKORY,Cancelled,41
5236-XMZJY,Active,29
4827-DPADN,Active,27
2694-CIUMO,Active,17
5846-ABOBJ,Active,28
1439-LCGVL,Active,28
0909-SDHNU,Active,39
4647-XXZAM,Active,54
1502-XFCVR,Cancelled,5
7740-KKCXF,Active,53
5360-XGYAZ,Active,15
9692-TUSXH,Cancelled,19
7912-SYRQT,Cancelled,25
3557-HTYWR,Active,36
4816-JBHOV,Cancelled,14
8920-NAVAY,Active,30
1699-TLDLZ,Active,10
5600-PDUJF,Active,48
8292-TYSPY,Cancelled,9
0567-XRHCU,Active,10
1867-BDVFH,Cancelled,16
2067-QYTCF,Active,22
2359-QWQUL,Cancelled,13
9103-TCIHJ,Cancelled,16
7407-SUJIZ,Active,37
9150-KPBJQ,Active,21
0052-DCKON,Active,50
3654-ARMGP,Active,10
9699-UBQFS,Active,47
9367-TCUYN,Active,21
1261-FWTTE,Active,54
3528-HFRIQ,Active,43
0708-SJDIS,Active,12
4140-WJAWW,Cancelled,23
2073-QBVBI,Active,34
6928-ONTRW,Active,15
3320-VEOYC,Active,14
5231-FIQPA,Active,36
6617-WLBQC,Active,30
2599-CIPQE,Active,29
6653-CBBOM,Cancelled,42
8774-GSBUN,Active,47
7326-RIGQZ,Active,31
1401-FTHFQ,Active,35
3247-ZVOUO,Cancelled,43
0254-FNMCI,Active,39
1848-LBZHY,Active,43
6101-IMRMM,Cancelled,20
8118-TJAFG,Active,51
5429-LWCMV,Active,14
7298-IZWLY,Active,22
9758-MFWGD,Active,13
3955-JBZZM,Active,28
1268-ASBGA,Cancelled,14
8943-URTMR,Cancelled,39
4815-TUMEQ,Active,47
4713-LZDRV,Cancelled,28
9909-IDLEK,Active,19
4092-OFQZS,Active,23
1561-BWHIN,Active,31
4325-NFSKC,Cancelled,28
9927-DSWDF,Active,19
9500-LTVBP,Active,53
7252-NTGSS,Active,30
8149-AIQCG,Active,44
1360-JYXKQ,Active,45
2955-PSXOE,Cancelled,35
7762-URZQH,Cancelled,14
0899-WZRSD,Active,30
3255-GRXMG,Active,21
4828-FAZPK,Active,44
6094-ZIVKX,Active,32
6925-BAYGL,Active,12
3262-EIDHV,Active,41
7354-OIJLX,Active,42
1376-HHBDV,Active,9
6907-NZZIJ,Cancelled,31
6133-OZILE,Active,44
4135-FRWKJ,Active,6
2911-UREFD,Cancelled,35
3744-ZRRDZ,Cancelled,21
5673-TIYIB,Cancelled,43
6551-ZCOTS,Active,5
7191-ADRGF,Active,27
5018-LXQQG,Active,7
6892-BOGQE,Active,32
1602-IJQQE,Cancelled,29
4628-WQCQQ,Cancelled,53
1746-TGTWV,Active,18
5995-SNNEW,Active,38
8050-WYBND,Active,54
2821-WARNZ,Active,9
4879-GZLFH,Active,24
1644-IRKSF,Cancelled,24
8314-HTWVE,Active,48
9402-ROUMJ,Active,41
2507-QZPQS,Active,45
7159-NOKYQ,Active,51
5707-ZMDJP,Active,22
8779-YIQQA,Active,35
7136-IHZJA,Active,49
8966-OIQHG,Active,29
7074-STDCN,Active,54
3705-PSNGL,Cancelled,35
8739-QOTTN,Active,9
1399-OUPJN,Active,12
0277-BKSQP,Active,7
6502-HCJTI,Cancelled,12
2606-RMDHZ,Cancelled,17
5774-XZTQC,Active,36
2676-SSLTO,Active,35
6266-QHOJZ,Active,14
7269-JISCY,Active,19
0363-SVHYR,Active,15
8547-NSBBO,Active,8
8258-GSTJK,Cancelled,10
6861-OKBCE,Cancelled,46
9940-RHLFB,Cancelled,9
6591-QGOYB,Active,11
9070-BCKQP,Active,49
6421-SZVEM,Active,43
1328-EUZHC,Active,52
2995-UPRYS,Cancelled,9
8878-RYUKI,Active,38
9633-DENPU,Active,29
7811-JIVPF,Active,16
7113-HIPFI,Active,9
8541-QVFKM,Active,27
6686-YPGHK,Cancelled,49
1383-EZRWL,Cancelled,5
9258-CNWAC,Active,9
5371-VYLSX,Active,52
6374-AFWOX,Active,9
4759-TRPLW,Cancelled,24
5317-FLPJF,Active,49
7621-VPNET,Active,53
6034-YMTOB,Active,39
8563-IIOXK,Cancelled,28
4903-CNOZC,Active,43
4353-HYOJD,Active,42
8020-BWHYL,Cancelled,50
7267-FRMJW,Active,38
2982-VPSGI,Cancelled,46
4188-FRABG,Active,31
8199-ZLLSA,Cancelled,9
4128-ETESU,Active,50
0620-DLSLK,Active,48
4625-EWPTF,Cancelled,35
5980-NOPLP,Cancelled,46
3850-OKINF,Active,33
6892-XPFPU,Cancelled,16
8010-EZLOU,Cancelled,5
1156-ZFYDO,Active,44
3295-YVUSR,Active,8
8016-NCFVO,Active,25
4119-ZYPZY,Active,8
5549-ZGHFB,Active,12
7577-SWIFR,Active,17
0303-WMMRN,Active,49
6408-OTUBZ,Active,42
5204-HMGYF,Active,41
1078-TDCRN,Active,21
3727-OVPRY,Active,49
3797-FKOGQ,Active,32
7622-NXQZR,Active,50
6196-HBOBZ,Active,42
3970-XGJDU,Active,6
7017-VFULY,Active,44
5562-YJQGT,Active,14
8807-OPMBM,Active,48
5439-WIKXB,Active,46
9874-QLCLH,Cancelled,28
8294-UIMBA,Active,54
8109-YUOHE,Active,33
5840-NVDCG,Active,49
8092-NLTGF,Active,49
5928-QLDHB,Active,5
9840-EFJQB,Active,16
0696-UKTOX,Active,47
4801-KFYKL,Active,12
3472-OAOOR,Active,51
6135-OZQVA,Active,14
8062-YBDOE,Cancelled,20
2252-JHJGE,Active,16
4188-PCPIG,Active,30
6000-APYLU,Cancelled,28
7105-BENQF,Active,30
7721-DVEKZ,Active,55
3566-VVORZ,Active,8
9507-HSMMZ,Active,21
2480-SQIOB,Active,8
0947-IDHRQ,Cancelled,18
7813-TKCVO,Active,42
0128-MKWSG,Active,53
3672-YITQD,Cancelled,8
4350-ZTLPI,Active,10
9048-JVYVF,Cancelled,55
0361-HJRDX,Active,47
5727-MYATE,Active,29
3823-KYNQY,Active,25
8988-ECPJR,Cancelled,27
7570-WELNY,Active,34
3021-VLNRJ,Active,25
3776-EKTKM,Cancelled,37
2080-CAZNM,Active,20
1028-FFNJK,Active,27
6907-FLBER,Active,6
3001-UNBTL,Active,26
5982-PSMKW,Active,18
3507-GASNP,Active,18
7096-ZNBZI,Active,50
1902-XBTFB,Cancelled,17
1676-MQAOA,Active,55
0786-IVLAW,Active,21
7566-DSRLQ,Active,8
0643-OKLRP,Cancelled,44
7245-JMTTQ,Active,51
6050-IJRHS,Active,50
6202-JVYEU,Active,12
8591-TKMZH,Active,13
0734-OXWBT,Active,13
4282-ACRXS,Active,40
0365-TRTPY,Active,16
7349-ALMUX,Active,18
9381-NDKME,Cancelled,38
6502-KUGLL,Active,25
1841-YSJGV,Active,32
2794-XIMMO,Cancelled,18
8382-SHQEH,Cancelled,28
3511-BFTJW,Active,40
7668-XCFYV,Active,54
2983-ZANRP,Cancelled,26
7845-URHJN,Cancelled,19
3034-ZBEQN,Cancelled,48
5018-HEKFO,Active,7
2923-ARZLG,Active,36
3976-NLDEZ,Active,42
2282-YGNOR,Active,44
5336-UFNZP,Active,47
6854-EXGSF,Active,33
1241-EZFMJ,Active,44
9233-PSYHO,Active,27
5376-PCKNB,Active,10
8044-BGWPI,Active,33
4060-LDNLU,Active,6
3589-PPVKW,Active,44
8327-LZKAS,Cancelled,34
5887-IKKYO,Active,13
1075-BGWOH,Cancelled,42
1755-RMCXH,Active,20
0302-JOIVN,Cancelled,29
3858-XHYJO,Active,9
4299-SIMNS,Active,16
7025-IWFHT,Active,39
6261-LHRTG,Active,43
7841-FCRQD,Active,37
2056-EVGZL,Active,50
8777-MBMTS,Active,38
7753-USQYQ,Active,14
5366-IJEQJ,Cancelled,16
7661-CPURM,Active,17
6233-HXJMX,Active,50
5902-WBLSE,Active,37
1981-INRFU,Cancelled,25
4971-PUYQO,Cancelled,46
3239-TPHPZ,Active,22
5115-GZDEL,Active,15
3338-CVVEH,Active,10
8485-GJCDN,Cancelled,51
2615-YVMYX,Active,54
2851-STERV,Active,20
4393-GEADV,Active,30
8486-AYEQH,Active,42
1527-SXDPN,Cancelled,51
6029-WTIPC,Cancelled,33
8634-CILSZ,Cancelled,21
5419-JKZNQ,Active,55
2495-KZNFB,Active,34
1409-PHXTF,Active,33
4560-WQAQW,Active,10
9591-YVTEB,Active,36
9309-BZGNT,Active,34
4274-DRSQT,Active,13
2027-DNKIV,Active,28
8075-GXIUB,Active,20
2885-HIJDH,Active,46
5424-RLQLC,Active,54
6682-QJDGB,Cancelled,18
6507-DTJZV,Active,8
8780-IXSTS,Cancelled,26
7673-BQGKU,Active,47
6723-WSNTY,Active,7
9530-EHPOH,Cancelled,46
2725-IWWBA,Active,36
0345-HKJVM,Cancelled,39
1061-PNTHC,Active,11
0394-YONDK,Active,25
6574-MCOEH,Active,21
7399-QHBJS,Active,13
3049-SOLAY,Cancelled,17
0997-YTLNY,Active,41
3317-HRTNN,Cancelled,33
9479-HYNYL,Active,40
3235-ETOOB,Cancelled,26
9708-KFDBY,Active,49
8058-INTPH,Cancelled,21
3642-GKTCT,Active,54
0774-RMNUW,Active,13
1334-PDUKM,Active,16
0756-MPZRL,Active,16
2242-MFOTG,Active,19
2927-CVULT,Active,53
2144-BFDSO,Active,43
8745-PVESG,Active,33
7647-GYYKX,Active,44
5647-FXOTP,Active,38
5569-OUICF,Cancelled,37
8821-XNHVZ,Cancelled,52
2082-OJVTK,Cancelled,46
9700-ISPUP,Active,24
9839-ETQOE,Active,8
6078-VESFR,Active,15
9027-TMATR,Active,23
5940-NFXKV,Cancelled,17
1941-HOSAM,Active,33
9110-HSGTV,Active,12
0704-VCUMB,Active,34
6171-ZTVYB,Active,22
8053-WWDRO,Cancelled,27
9564-KCLHR,Cancelled,52
1935-IMVBB,Active,40
2535-PBCGC,Active,43
2082-CEFLT,Cancelled,24
1470-PSXNM,Active,8
1213-NGCUN,Cancelled,25
2498-XLDZR,Active,27
9866-OCCKE,Active,51
5338-YHWYT,Active,48
7718-UPSKJ,Active,41
8731-WBBMB,Active,27
1448-CYWKC,Active,15
7901-IIDQV,Active,18
2690-DVRVK,Active,24
5688-KZTSN,Cancelled,6
1270-XKUCC,Active,52
0334-ZFJSR,Active,25
2894-QOJRX,Cancelled,26
5747-PMBSQ,Cancelled,45
5583-EJXRD,Active,50
4565-EVZMJ,Active,49
3143-JQEGI,Cancelled,16
6386-SZZKH,Cancelled,8
3327-YBAKM,Active,39
9441-QHEVC,Active,6
6705-LNMDD,Active,12
2580-ASVVY,Active,45
3370-GQEAL,Active,51
5032-USPKF,Active,23
2982-IHMFT,Cancelled,8
3521-SYVOR,Cancelled,31
4254-QPEDE,Active,13
6283-GITPX,Active,15
9526-JAWYF,Cancelled,43
0771-CHWSK,Active,10
9788-HNGUT,Active,27
9495-REDIY,Active,15
5375-XLDOF,Active,45
1172-VIYBP,Active,35
5649-VUKMC,Cancelled,26
6559-PDZLR,Active,22
8992-OBVDG,Active,50
4273-MBHYA,Active,40
4724-WXVWF,Active,40
5701-GUXDC,Active,38
1460-UZPRJ,Active,14
6082-GLJIX,Active,51
5143-EGQFK,Cancelled,46
4919-IKATY,Cancelled,30
2495-TTHBQ,Active,53
0485-ZBSLN,Active,24
3810-PJUHR,Active,36
9050-QLROH,Cancelled,43
0847-HGRML,Active,21
8232-CTLKO,Active,31
9227-YBAXE,Active,21
6168-WFVVF,Cancelled,24
9860-LISIZ,Active,24
0112-QAWRZ,Active,42
0877-SDMBN,Cancelled,32
2786-GCDPI,Active,12
4043-MKDTV,Active,44
8065-YKXKD,Cancelled,37
9637-EIHEQ,Cancelled,41
9229-RQABD,Active,26
8313-KTIHG,Active,5
5320-BRKGK,Active,8
6284-KMNUF,Active,52
9689-PTNPG,Cancelled,23
9465-RWMXL,Cancelled,37
6229-UOLQL,Active,52
2362-IBOOY,Cancelled,46
3137-LUPIX,Active,20
0843-WTBXE,Cancelled,17
6143-JQKEA,Active,30
8676-OOQEJ,Active,32
5515-IDEJJ,Cancelled,14
9701-CDXHR,Active,35
7450-NWRTR,Cancelled,5
8124-NZVGJ,Active,38
2162-FRZAA,Active,13
5376-DEQCP,Cancelled,55
5118-MUEYH,Active,15
9095-HFAFX,Cancelled,7
5627-TVBPP,Active,11
2379-ENZGV,Cancelled,33
3936-QQFLL,Active,36
2589-AYCRP,Active,9
4067-HLYQI,Active,10
5124-EOGYE,Active,35
5057-RKGLH,Active,43
0292-WEGCH,Active,34
8910-ICHIU,Active,21
4097-YODCF,Active,33
9715-WZCLW,Active,48
9786-YWNHU,Active,19
6407-GSJNL,Active,32
6005-OBZPH,Cancelled,6
4049-ZPALD,Active,11
7932-WPTDS,Cancelled,50
3733-UOCWF,Active,46
6833-JMZYP,Active,6
2722-VOJQL,Cancelled,34
1310-QRITU,Active,24
8961-QDZZJ,Active,39
9715-SBVSU,Active,50
8490-BXHEO,Active,53
7173-TETGO,Active,46
7929-SKFGK,Active,17
2300-RQGOI,Active,50
3563-SVYLG,Active,42
5228-EXCET,Cancelled,51
6435-VWCCY,Active,32
4998-IKFSE,Active,49
8630-QSGXK,Active,27
2455-USLMV,Active,54
7394-FKDNK,Cancelled,8
9488-FVZCC,Active,52
6331-LWDTQ,Cancelled,36
5995-WWKKG,Active,21
1597-FZREH,Cancelled,45
7879-CGSFV,Active,41
9921-EZKBY,Active,24
7432-FFVAR,Active,11
7246-ZGQDF,Active,32
7000-WCEVQ,Cancelled,7
0727-IWKVK,Cancelled,29
5959-BELXA,Cancelled,14
4456-RHSNB,Active,48
3512-IZIKN,Cancelled,45
2481-SBOYW,Active,50
7109-MFBYV,Active,24
1833-TCXKK,Active,19
1832-PEUTS,Active,32
6141-OOXUQ,Cancelled,29
8660-BUETV,Active,12
0580-PIQHM,Active,25
5696-CEIQJ,Active,16
7503-ZGUZJ,Cancelled,53
1696-HXOWK,Active,16
3026-ATZYV,Active,55
4012-YCFAI,Active,17
2506-TNFCO,Cancelled,15
9970-QBCDA,Active,55
8718-PTMEZ,Cancelled,26
9496-IVVRP,Active,21
2207-OBZNX,Cancelled,35
2657-VPXTA,Active,16
6551-VLJMV,Active,40
1221-GHZEP,Active,10
9289-LBQVU,Active,24
6142-VSJQO,Cancelled,48
3458-IDMFK,Active,22
6933-FHBZC,Active,51
0221-NAUXK,Active,36
9770-KXGQU,Active,28
6437-UKHMV,Cancelled,49
6538-POCHL,Active,49
6726-NNFWD,Active,6
3002-WQZWT,Active,32
4277-UDIEF,Active,42
1208-NBVFH,Active,44
4912-PIGUY,Active,6
1114-CENIM,Cancelled,53
6060-DRTNL,Cancelled,38
2725-TTRIQ,Active,5
3374-TTZTK,Active,39
8990-ZXLSU,Active,36
2275-RBYQS,Active,12
8473-VUVJN,Cancelled,7
6289-CPNLD,Cancelled,31
5536-SLHPM,Cancelled,18
4419-UJMUS,Active,26
7794-JASDG,Active,50
7609-YBPXG,Active,32
5519-TEEUH,Active,28
7856-GANIL,Active,19
0804-XBFBV,Active,7
2676-OXPPQ,Active,21
3703-TTEPD,Active,48
2799-TSLAG,Active,37
0196-VULGZ,Cancelled,18
8837-VVWLQ,Cancelled,29
2696-NARTR,Cancelled,54
2208-NKVVH,Active,10
7614-QVWQL,Cancelled,22
1976-CFOCS,Cancelled,45
4631-OACRM,Cancelled,25
7139-JZFVG,Active,21
4987-GQWPO,Active,9
3755-JBMNH,Cancelled,34
1757-TCATG,Active,6
6345-ULYRW,Cancelled,24
4776-XSKYQ,Active,55
8048-DSDFQ,Active,10
5753-QQWPW,Active,12
6010-DDPPW,Active,24
1809-DMJHQ,Cancelled,29
6693-FRIRW,Active,49
6586-MYGKD,Active,22
3173-NVMPX,Active,20
0248-PGHBZ,Active,12
0623-GDISB,Active,25
2892-GESUL,Active,15
6923-EFPNL,Cancelled,26
7472-EQOAV,Active,15
9574-RKJIF,Cancelled,39
2043-WVTQJ,Active,20
8034-RYTVV,Active,18
3863-QSTYI,Active,5
2619-WFQWU,Cancelled,24
5044-LRQAQ,Active,9
1716-LSAMB,Active,42
1333-PBMXB,Active,22
6546-OPBBH,Active,40
5985-BEHZK,Active,26
9127-QRZMH,Active,25
5919-VCZYM,Active,31
9644-KVCNC,Active,53
2137-DQMEV,Active,13
8174-LNWMW,Active,19
9279-CJEOJ,Active,30
7964-VEXDG,Active,47
2404-JIBFC,Active,39
0778-NELLA,Cancelled,37
8029-XYPWT,Active,18
4614-NUVZD,Cancelled,18
4632-PAOYU,Active,47
3803-KMQFW,Cancelled,43
6804-GDMOI,Cancelled,18
2990-OGYTD,Active,45
6646-JPPHA,Active,5
9572-MTILT,Cancelled,36
7658-UYUQS,Active,17
7880-XSOJX,Active,31
9611-CTWIH,Cancelled,30
4589-IUAJB,Active,28
0329-GTIAJ,Cancelled,40
8746-BFOAJ,Active,27
8457-XIGKN,Active,11
6072-NUQCB,Active,33
6629-CZTTH,Cancelled,53
8838-GPHZP,Active,42
8750-QWZAJ,Active,29
5364-EVNIB,Cancelled,32
6918-UMQCG,Active,11
0675-NCDYU,Active,32
6339-DKLMK,Active,24
1346-PJWTK,Active,26
5088-QZLRL,Active,49
8023-QHAIO,Active,37
4397-FRLTA,Active,32
3057-VJJQE,Active,45
5087-SUURX,Cancelled,17
2302-OUZXB,Active,23
8133-ANHHJ,Active,55
2270-CHBFN,Active,45
0013-EXCHZ,Cancelled,33
5982-FPVQN,Active,53
9107-UKCKY,Active,28
4654-ULTTN,Active,25
5550-VFRLC,Cancelled,33
5546-BYZSM,Active,50
1492-KGETH,Active,32
4929-BSTRX,Cancelled,50
4163-HFTUK,Active,38
8215-NGSPE,Active,41
2225-ZRGSG,Cancelled,47
8859-YSTWS,Active,55
5271-YNWVR,Cancelled,26
7601-DHFWZ,Active,53
2657-ALMWY,Cancelled,34
6330-JKLPC,Cancelled,8
4667-OHGKG,Cancelled,6
1998-VHJHK,Active,45
1707-HABPF,Active,24
1660-HSOOQ,Cancelled,23
7253-UVNDW,Cancelled,45
0487-VVUVK,Active,53
7228-OMTPN,Cancelled,13
5063-IUOKK,Active,19
4508-OEBEY,Active,40
0027-KWYKW,Active,48
2308-STERM,Active,29
5982-XMDEX,Active,7
6284-AHOOQ,Cancelled,40
6051-PTVNS,Active,38
2344-JMOGN,Cancelled,55
3799-ISUZQ,Cancelled,19
2877-VDUER,Active,21
9152-AMKAK,Active,54
1794-HBQTJ,Cancelled,54
9432-VOFYX,Active,28
8049-WJCLQ,Active,7
6586-PSJOX,Active,24
2460-FPSYH,Cancelled,41
9705-ZJBCG,Active,38
4818-DRBQT,Cancelled,52
1320-HTRDR,Cancelled,52
6847-KJLTS,Active,49
9670-BPNXF,Active,6
3913-FCUUW,Active,10
3301-VKTGC,Active,23
1493-AMTIE,Cancelled,26
9555-SAHUZ,Active,14
0816-TSPHQ,Active,42
9932-WBWIK,Active,34
4619-EVPHY,Active,28
5286-YHCVC,Active,24
6424-ELEYH,Cancelled,39
4391-RESHN,Cancelled,36
9115-YQHGA,Active,42
4462-CYWMH,Active,20
8963-MQVYN,Active,39
2458-EOMRE,Active,24
9334-GWGOW,Active,41
6821-BUXUX,Cancelled,19
5028-HTLJB,Cancelled,36
9801-GDWGV,Cancelled,17
6542-LWGXJ,Active,22
5567-GZKQY,Active,51
1222-LRYKO,Active,54
2320-JRSDE,Cancelled,48
2087-QAREY,Active,51
0601-WZHJF,Cancelled,44
4423-JWZJN,Active,34
5143-WMWOG,Cancelled,40
6490-FGZAT,Active,38
5393-RXQSZ,Cancelled,36
7452-FOLON,Active,20
